ResponseId,party,open_ingroup,open_outgroup,in_middle_class,in_hardworking,in_reasonable,in_normal_ordinary,in_family_values,in_freedom,in_responsibility,in_similar_same,in_uneducated,in_selfish,in_disinformation,in_easily_influenced,in_rich_elite,in_populist,in_party_ano,in_party_spd,in_party_government,in_dont_know,in_tolerant,out_middle_class,out_hardworking,out_reasonable,out_normal_ordinary,out_family_values,out_freedom,out_responsibility,out_similar_same,out_uneducated,out_selfish,out_disinformation,out_easily_influenced,out_rich_elite,out_populist,out_party_ano,out_party_spd,out_party_government,out_dont_know,out_tolerant
R_2h5S0k5DiaoVfI9,STAN,Tito lidé zažili socialismus a komunismus a dnes mohou porovnávat situaci,"Myslím,že jsou to mladí lidé, kteří si neumí představit,že na banány se stala Frinta před Vánoci.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8QqGTAzoJrmZdFn,KSCM,"Jedná se o voliče aktivně se zabývající politickou situací ve své zemi. Zároveň respektují ale i voliče jiných stran, nijak je nezesměšňují a nemají potřebu je přesvědčovat o ""své"" straně. Respektují výsledky voleb. ","Lidé, kteří se snaží přesvědčit o tom, proč je jím volená strana nejlepší. Není schopen kompromisu, ani vyslechnout argumenty druhého. Je hrubý a vulgární. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2sXe9TAstWnjZAd,ANO,"tito lidi si prosly hodne tezkymi vecmi a hodne premysli koho volit.Bohuzel jsou to ti lide kteri ikdyz se ozvou ,tak je nikdo neslysi....","myslim si ,ze jsou to hlavne lide ,kteri maji hodne penez v bankach,podnikatele atd,kterym se zije velmi dobre.Jim nevadi drahota,oni nemusi otacet kazdou korunu a premyslet co diteti koupit a co ne.Navic si tajne a nefer delaji odpisy z dani a pouzivaji veci k soukromym ucelum.tito lide budou vzdy mit jiny nazor nez ti co se maji spatne,ne jen svou chybou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8dKahNR7P50xS8N,Pirati,"důchodci jako já, nemocní optimisté","protekcionalismus, především touha po majetku",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8Pdeu9UsHZr3Dvb,ANO,"ví o čem mluvím, nejsou bohatí,","neutrální přístup, asi jsou z bohatší vrstvy než já",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_28H9MKBRUwxNXLv,ANO,"jsme v pohodě, chceme mír pohodu","nevím, prostě to tak cítím",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_2DooEt9eVupRnPC,ANO,"zcela obyčejný člověk, který má zdravé názory na dění v Česku i celosvětové, orientuje se v historii naší i globální, umí vycházet z vědeckých názorů a nenechává se ovlivňovat neověřenými, zkreslenými či uměle vytvořenými názory","tito lidé jsou většinou zcela imunní jakýmkoli diskusím, nechtějí naslouchat ani diskutovat, mnohdy zde hraje podstatnou roli úroveň vzdělání, mnohdy jsou to lidé, kteří z  různých důvodů, ale většinou zištných, mění názory, závist, touha po moci, někoho ovládat atd.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8OjHGfpd0ThvmO7,ANO,"Rodinný typ, dokáže pomoci bez toho aby za to něco chtěl.","Bohatí sobci, kteří mluví hlavně o tom kolik si kde vydělali nebo kde sehnali nejvíce peněz ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_8Db7QhKTiywKRLb,KDU-CSL,"Mají různou škálu zájmů, rádi cestuji, .myslí na budoucnost naší země a svých dětí. Mají zájem o vzdělávání. Čtou - sleduji různé zdroje ověřených informací.","Nesamostatni jedinci, kteří ve většině pouze nadávají a nemají snahu se svým životem něco udělat. Jejich názory vycházejí z neověřenych zdrojů, často od dezinformstorů.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8eyRo95jZChgnBw,SPD,"jsou přesvědčeni o možnosti mírové dohody při vojenském konfliktu na Ukrajině,
vidí i jiné možnosti zlepšení ekonomiky než jen okrádat sociálně slabé skupiny,
milují svou vlast","souhlasí s vojenskou pomocí Ukrajině, sympatizují se současnou vládou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8a2XRsc197MoeC5,Other,"mají jiné hodnoty, nezajímají se tolik o polituku","jsou to lidé s jiným smýšlením, mají jiný názor, podporují jinou věc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8VxrptHyenUgcYC,ODS,0000000000000000000000000000000000000,"0jejich věc, ať si to vidí cpo svém, je to jejich názor/pohled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8eqXqy8kARqFd6K,ANO,Politické přesvědčení je věc každého jednotlivce!!!,"Bez komentáře, je to jejich věc!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2qL2DlZABNgXGgO,,nevim nemam tuseni z lidma se moc nebavim,nevim nemam tusen z lidma se moc nebavim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8qCZyP2vhCcjjBZ,ODS,Mají vyšší vzdělání jsou to podnikatelé nezávislí na dotacích cestují ,Vždy a se vším nespokojení chtějí od státu více peněz nejsou odpovědní ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_2NEs2HYGCOVtXTK,Other,"Volic, který je věrný své straně. ",Takové lidi bych se snažil vyslechnout a pochopit.. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8rZ1zb0OD0syWnN,Pirati,"Nekonfliktní, starají se o své blízké, neškodí druhym. ",Sledují jen vlastní momentální prospěch. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2SUJ56ROrCabFf3,Pirati,introvert nerd nesnasi komouse,buh vi co je k tomu vede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2bZb4swAbuSWd04,STAN,"Ověřují si informace z různých zdrojů a nevěří všemu co politici říkají. Chtějí, aby ČR dobře fungovala, aby politici byli čestní a pracovali pro dobro národa a ne ve svůj prospěch. Overuji si informace, sleduji zprávy a mají přehled o tom co se děje, aby byli schopni fundovaný rozhodovat koho volit. Nenechají si vše líbit a když jim něco vadí, tak požadují změnu a to na základě informaci a argumentů a ne na základě emocí a davu okolo.","Prorusky volič, který chce mír za každou cenu bez ohledu na to, ze ustupuje agresorovi. Člověk který jen nadává, přejímá názory ostatních aniž by přemýšlel jestli sliby politiku, které chce volit jsou reálné. Člověk který nadává na EU, ale využívá výhody EU a volí politiky, kteří kandiduji s tím, ze chtějí EU zrušit, ale není jim trapné požívat výhod poslaneckého platu který jim platíme z našich dani.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8coVWVr4RsFihVE,Pirati,s ničim se neseru nic mě nerozhodí,nevim koho popsat tak nic no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8GDs0BY4bQG7sFl,,"Jsou to lidé, kterým se nelíbí, jak se k obyčejným lidem vláda chová. A všechno se odvíjí od peněz... Třeba uklízečka nebo pomocná síla v kuchyni mají tolik práce, že by se z toho kdejaký poslanec posral, ale z výplaty nemají možnost důstojně vyžít, musí mít i jinou práci, aby zaplatili složenky a dětem dopřáli třeba lyžařský výcvik. I v těchto domácnostech jsou velmi chytré děti, které nemůžou studovat, protože prostě nejsou bohatí, i když jejich rodiče dělají prospěšnou, dobrou a fyzicky namáhavou práci. A tito lidé se pak dívají na to, jak si poslanci navyšují už tak vysoké mzdy. To je velmi smutné! 
Dalším problémem je zdravotnictví. Čím víc jsme ´mulikulti´ tím je to horší...
","Ve svém okolí nemám lidi, kteří by měli odlišný názor.",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2ddjaE23rtj5YVV,ANO,"Normální lidé, akorát se názorově na politiku shodneme",Normální lidé s odlišnými názory,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8kGrIhyHxtVNo06,ODS,"Nejčastěji vzdělání lidé. Nedají se koupit, ani obalamutit. Dokáží mluvit kriticky i ke své vlastní volbě a hlavně diskutovat k tématu. Schopnost bavit se o hlubších tématech, odhalit fakenews, ochotu si přečíst relevantní zdroje k tématu, nebo minimálně kompletního volebního program strany, kterou chtějí volit.","Tohle je dost zavádějící otázka. Existuje několik druhů lidí, kteří mají jiné volební preference. Moje teta volí SPD (stranu, kterou bych nikdy nevolila). Má vysokou školu, je milá, úžasná, chytrá a skvěle vycházíme, ale když mluví o politice, nejradši bych ji přetáhla po hlavě cihlou. Volič ANO je většinou ten, který tomu absolutně nerozumí, je mu jedno cokoliv mu kdo řekne a jede si svoji. Je jim jedno, že totálně zadlužují stát, že se Babišovi nedá věřit ani pozdrav a že vše co vypustí, je lež... Hlavně když to sype:) ono totiž rozdávat peníze, které nejsou, umí každý.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
R_2DM8Q3eVwU0XVs9,SPD,"Objektivně hodnotí současnou světovou, evropskou i domácí politiku a snaží se z pozice  vlastenců zachránit Českou republiku od toho hnusu co nás obklopuje ","Tito lidé , zpravidla nepoužívají vlastní ani tzv. selský rozum , vystačí si s tím co jim někdo nakuká do hlavy , jednoduše řečeno jsou to buď loutky bez rozumu či názoru nebo loutky s rozumem , které někdo penězi či jinou osobní výhodou zkorumpoval . ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2dGG2fIYVKyUYn3,ANO,"Sympatický, mají rozum jako já:)","VYPADAJÍ STEJNĚ, jsou to lidi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2FPs4OHwB3HCf57,ANO,Jsou to lidé kterým jde o to aby ve vládě a v politice byli lidé kteří chtějí zlepšovat životy našich občanů ,Mysli si ze tato vláda je nejlepší za poslednich 30 let nevidí že tato vláda dělá vše jen k horšímu ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_8tT5BOdT3YGaZLH,ANO,"Vystudovaní ekonomové, kteří mají přehled, jaký je vývoj ekonomik v ostatních evropských státech. Ti, co by považovali přijetí EUR za vlastizradu.","Jedinci, kteří by chtěli vše zadarmo, parazitovat na dávkách, natahovat ruce a danit ty, co pracují a něco umí.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8CKl007lNm9iggI,,normální starší člověk se zkušenostmi,snadno zmanipulovatelní a povrchní,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_28NTP3bq7p8OudC,ODS,"Snaží se starat o sebe a nespoléhat na stát.
Od státu očekávají malé, ale efektivní služby a vůbec vynakládání prostředků např. na infrastrukturní stavby.
Přísná kontrola a omezená velikost dávkového systému.
Minimální dotační podpora ze státních peněz. Kdo chce peníze, ať si je vydělá, nebo sežene soukromého sponzora.","Dotace, dávky, velký stát",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2C9eaym4twDKieu,ANO,rozumím si s nimi obvykle i v jiných věcech,"nevím, normání lidé s jiým názorem, v politickém smýšlení si ale nerozumíme",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_8GDEXMA0ZUbDmVj,Pirati,Normalni lide se svými probley,Nerozdeluji lidi podle toho koho voli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2EMRaQZmsBsVUeI,,V tomto případě jsou mi takoví lidé sympatičtí a ráda s nimi vedu konverzace na dané témata. ,Každý má právo na svůj názor. Těchto lidí si buď nevšímám nebo se snažím vyhnout s nimi konverzaci na tyto témata. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_871c959Q3Eaia6B,SPD,"Střední vrstva, rodina s dětmi.",Každý člověk má právo volit koho chce.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8o5JPCL5KGd9zYR,ANO,"nevím, úplně neřeším politiku","nevím, nemám vůči nikomu averzi nebo antipatie ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_2qxQwe5jfO6x6dp,ANO,"Převážně se to týká důchodců, kterým bylo za současné vlády velmi ublíženo. ","Převážně se to týká mladých lidí. Neuvědomují si, že také budou jednou staří. Zatím starými lidmi jen opovrhují.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8mlWHCYBO9t6dY0,ANO,Normální pracujíci lidé s průměrnou i nižší mzdou,Nevyvracím jiné názory,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8tx2C5Wlcey90ZP,STAN,"Lide jsou pracoviti, nechcou nic zadarmo. Chapou ze ma nekdo jiny nazor a nemusi se kvuli tomu navzajem mlatit.","Lidi kteri porad na neco nadavaji, ale nic nedelaji pro zlepseni. ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8pA94jdNEVb8Ngy,ANO,"Vetsinove politiku s temito lidmi neresim a obvykle tito lide politiku neresi verejne, nicmene znam par osob ve svem okoli, jejichz postoje jsou velmi podobne te mym a nelze je zobecnit, protoze jsou to vesmes lide velmi ruzneho spektra vzdelani, zajmu, atd. ","Vetsinove jsou to lide bez vyssiho vzdelani pracujici na nizsich pozicich bez ochoty delat neco vice pro svuj seberozvoj. Tedy lide, kteri doufaji, ze lepsi zivot jim nekdo zaridi…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2HUIZZoNvCFd4a7,KSCM,nezkušenost v politice doma i v evrop,rádi se hrabou v politice a neví kam to dotáhne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8UWnkgZIr5zKkCO,Other,"Člověk, který citlivě vnímá dění okolo sebe a je zvlášť všímavý vůči nespravedlnostem a bezpráví. Obává se rizik a snaží se zajistit dobré podmínky k životu pro čestné, slušné a pracovité lidi.","Bezohlední lidé, kteří hrabou do své vlastní kapsy zcela bez ohledu na druhé, jen s vidinou zisků a vlastního prospěchu. Dělají nerozumná rozhodnutí, která se v budoucnosti negativně podepíšou na životech těch druhých. ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8oFGER6g5L8JRNG,ANO,maji svuj nazor a mohou si ho uplatnovat,maji na to plne pravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8n2BUNRvGF4foDJ,STAN,"Otevreni zmene, Evrope. Ne prehnane nacionalisticti","Prorusti omezeni lide, kteri si mysli, ze vi vsechno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8DMr0LWwKzi4khx,ANO,"Jsou tolerantní k názorům ostatních, ale ze svých zásad nesleví.","Liší se v názorech na různé otázky -, např. výdajů na zbrojení, zdravotnictví apod.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8I9GvQAhmvnwEkr,ANO,"obycejni lide, jako ostatni

",kazdy ma vlastni nazor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2HH12GdEAun8To7,STAN,Normální lidi s názorem stejným jako já . Že ODS prostě špatně řidi náš stát a čim dál víc naš národ zadlužuje. Mnělo by ODS prostě samo začit u sebe šetřit a ne si zvyšovat výplaty když na to neni,Jsou to lidé z vyši třidy. Kterým ODS vždy vychází vstříc ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_2zTPyivYv0sLXZ6,ANO,Jsou to lidé z mého blízkého okolí žijící normálním rodinným a pracovním životem.,"Jsou to prostě lidé s jiným názorem. Ve svém okolí se s nimi nesetkávám, tudíž je mohu velice těžko popsat.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2QtHs90PBOZf51X,ANO,Lidé kteri nemaji moc penez za to kolik hodin pracuji,Lidé kteri maji moc penez a nevedi co s nimi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8n0DCq2NdzUua6z,ODS,"Nevím nic mě nenapadá, nedělám to",Nevím nic mě nenapadá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_8mDzsl6AOCIQFwW,,Mohu s nimi otevřeně mluvit.,"Je to každého věc. Nechvalim je, radost z nich nemám,  ale nesoudim ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8WOgZpIcZ71iGNH,ODS,"Mladý člověk, který se nezajímá o politiku až v takovém měřítku a slýchává o politice z různých koutů interaktivního světa a ze sociálních sítí.","starší lidé, kteří rozumí politice a orientují se v ní již nějakou dobu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8PTWKcgfG2hBHKp,ANO,Nemám rád když politci lžou ,Naivní a hloupé . Moc se nezajímají o politiku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_8G3eFbd7ODtDwfn,ANO,chtějící srovnat stav v republice pro lepší životní podmínky,chamtiví egoisti stavící své zájmy nad zájmy ostatních,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_22Dae8NZIKLYbxx,Other,"Lidé, se kterými si lze popovídat o skutečných problémech a poměrech v naší zemi bez lží. ","Lidé, kteří mohou mít nedostatek informací nebo zkreslené informace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8mMlQDTOu6uvR8B,,Lidé novodobě smýšlející. Bez omezeného názoru a rozhodování.,Mají svůj názor. Věří v jiné hodnoty než já.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_21HTnlUSw15mXB3,Other,Nebavíme se spolu o politice,"Nemám okolo sebe lidi, se kterými se bavím o politice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2oBuk42mdh9NULD,ANO,Empatie s obyčejným lidmi ,Fiala to asi mluví za vše celou republiku vede do zahuby hlavně obyčejné občany ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8Rc4mL9Vz5bFJEB,STAN,"Zajímavé, jako já, poslech bych si je","Nevím, zajímavé a nudné ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_2ZDCVxdBy0oGbKD,ODS,"Jde o lidi vzdělané,sledující politickou situaci doma i ve světě.Spoléhají se na sebe jsou uspěšní v práci a nespoléhají se na stát,že jim pomůže.Dokáží poznat populisty a lháře v politice.","Jsou to lidé obvykle s nižším vzděláním,,nechce se jim moc pracovat,rádi by přijímali podporu od státu,mají rádi rychlé a jednoduché řešení problémů a nepoznají,že takové řešení je nesmysl.",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2ETmwNn4HU0bQgQ,TOP09,"Jsou ochotni naslouchat, nestěžují se, vnímají kladně naše členství v v EU a NATO, mají zájem se vzdělávat.","Myslí jen na sebe a na svůj prospěch, jsou neustále nespokojeni s děním okolo sebe, vše vidí černě, naříkají a na vše nadávají",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8DedGzO8ABxYPlk,,"Příliš se o politiku nezajímají. Jsou odpůrci extremismu, násilí, šíření paniky","Jsou spíše radikální, nevidi současnou situaci vůbec dobře ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2rYqT5kDLGBwy8p,,"obyčejný člověk, který si na nic nehraje a nechce se nechat dál odírat rozhodnutími vlády","lidé, kteří neamjí nouzy, nemusí přemýšlet jak každý měsíc vyžít a zajistit alespoň základní potřeby rodiny",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8S99WfW4crUR409,TOP09,"jhfzjfgfhtkrkutgfdhgkzjtliýtlud,hgf",lksjfndgwEFswecsDsefwEFwef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2fw3a4HPCklDpFo,KDU-CSL,"Tito lidé jsou vzdělaní, přemýšliví, ověřují si informace, snaží se svým životem přispívat ke společnému dobru.","Tito lidé nedomýšlejí důsledky jednání politiků, které volí.  ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8RLmUOEvePDOJ9L,STAN,"Lidi, kteří se zajímají o současné dění,. ověřují si informace, nedůvěřují populistickým vlivům, mají zkušenosti a historickou paměť, nepodléhají davové psychóze","Jsou neustále nespokojení, věří a šíří informace, které nelze ověřit, nadávají na politiky, ale na účast ve volbách rezignují, tvrdí, že za totality bylo lépe, odmítají argumenty, historická fakta",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2HrYtRDsIin8tG1,ODS,"Snaží se v co nejvíce ohledech vydělat si samina sebe, na pomoc státu spoléhat jen v urgentních případech - vážná nemoc, nenadálá složitá životní situace. Plní si sám povinnosti vůči státu a má o nich přehled. Zároveň je solidární, nesnaží se vyhnout placení daní a odvodů. Je proevropský, schopný kompromisů, není radikální. Nevěří všem informacím, které slyší, snaží se imformace ověřit a nečerpá je z dezinformačních zdrojů. Je ochotný se přiměřeně uskrovnit, aby pomohl ostatním/ společnosti.","Nezajímají se o ostatní, řeší jen svoje blaho, vyžírají stát. Neřeší své povinnosti vůči státu a společnosti, jsou konfliktní, radikální, bezohlední. Vše za ně má zařídit stát/někdo jiný. Podléhají dezinformacím a šíří je. Jsou proruští.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
R_8ixVsWpkfEPdu0Y,SPD,"Spolehliví, empatičtí, podporující, ohleduplní.. ","Sobečtí, kteří myslí jen na sebe a dobro pro ostatní tam nehraje roli. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8fxKr9fooBsMbIt,ODS,Od státu nic neočekávají a umí se o sebe postarat,"Čekají, že se o ně někdo postará ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2EddHHKp1EQPeD0,ANO,Ze to jsou lidi vzdělaní ,Nijak. Ze mají opačný názor jako ja ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8DC07dzAywvwgDX,TOP09,"Lidé, kteří mají přehled o tom, co se ve světě, republice deje, lidé vzdělaní


",Nemám si většinou s nimi co říct. Jde o jinou věkovou skupinu.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
