respondent_idx,mds_dim1,mds_dim2,party,ingroup_text
176,-0.29503132149914457,0.20970869751450177,STAN,"Tyto lidi bych popsalatak, že se  o politiku a spol.problémy zajímají proto,aby věděli,co se na politické scéně děje. .Co jednotlivé strany provádějí a jak si vede ta jejich. Nezabývají se úplně do hloubky o politiku, ale mají rádi přehled  o dění."
178,-0.6915493987880345,-0.0841135448492429,Unknown,"Platí to stejné, jako u popisu opačné strany."
179,0.03090529713630003,0.04590736769715408,ODS,Jsou to lidé kteří mají skvělé realistické myšlení a jsou schopni myslet do budoucna 
180,-0.3114597213934097,0.6057866303198631,ANO,Znají konkrétní problémy i jsou ochotni diskutovat 
181,-0.4671165644580483,0.5169868766731502,ANO,"Lidi s ekonomickým rozhledem, alespoň středně vzdělaní, respektující názor druhých, schopný komunikovat s kýmkoli"
182,0.6119119854958958,-0.2222251127285204,Unknown,"nezajímají se o politiku , pro nás tady dole se nic nezmění"
183,0.033716721802808984,-0.2005877866493599,ANO,"Jsou to lidé poctiví srdeční, žádní tlučhubové, pracovití"
184,-0.6546409147005008,0.433298192432408,Pirati,"Nesnáší nespravedlnost, korupci, má sociální cítění."
185,-0.39364634128902665,0.30378629633344867,Other,"Jsou to lidičky, kterým jde především o naši Českou republiku, které hodně štve, jak naše vláda zadlužuje tuto zemičku, lidičky, kteří nesnáší nespravedlnost a kteřým není lhostejné, co se tady děje a není jim lhostejná cenzura, která tady probíhá. Rovněž sdělovací prostředky, především Česká televize nejsou vůbec objektivní a to by si chtěli zvednout koncesionářské poplatky a za co? za to jak nám tady lžou a do televize dávají jen to, co se jim hodí a to, co po nich požaduje naše vláda a EU."
186,0.7731329196343876,-0.1821006310139709,KDU-CSL,"finanční situace, nedostupnost bydlení"
187,0.06941496075408486,-0.7491713181209343,SPD,lze s nimi komunikovat bez problémů
188,0.7709598393443686,0.22854089413833725,STAN,Pracujci s mnoha zajmi min stredoskolak
189,-0.12140799278861007,0.7681702300052442,Unknown,"Normální, přemýšlející..s vlastním názorem "
190,-0.03355494762807491,0.32086328809043435,ANO,"Snaží se přijímat jiné názory. Nerozhodují se jen podle aktuálních emocí a jsou schopni uvažovat racionálně a hledět do budoucna. Dokáží si sami udělat názor na věc a nenechají si jen tak něco vnutit. Jsou skeptičtí k dobře znějícím slibům.
"
191,0.12451419383824207,0.2968304977952578,SPD,"Informováni lidé kteří se zajimají o budoucnost.
Vlasti zradce z pětikolky budou souzeni"
192,0.7639834261440505,-0.18071892859367433,ANO,Voliči převážně ANO apod.
193,0.7378899395164322,-0.1959522801436084,Unknown,"to opravdu nwtusim, nic konkretniho me v tuto chvili nenapada"
194,0.6638977214686966,0.20514002629430345,ANO,"Mají zdravý rozum a vidí, co se tady děje "
195,-0.6198466624855848,0.3133608080287523,ANO,Ziji zivot jako ja a pri dnesni vlade sme se my kteri vydelavaji rukama pomalu propadli az na dno nemluve o tom kdyt mate rodinu to posledni 3 roky vydelavate jen na to aby st3 uzivili rodinu a nemate cas ani na to byt sam sebou
196,-0.6277430817503262,0.21511362695851655,ANO,"Tyhle věci já neřeším, jak jsem psal, každý má svůj názor."
197,0.308751772549487,-0.4910117366808293,ANO,nevím co odpovědět..politika mě zase tak moc neber..spíš pozoruji koho lidi volí..ppřijde mit o praš´t jako uhoď
198,-0.24677945872372137,-0.05356712124087817,ODS,"Považují svobodu myšlení a vyjadřování a volnost cestování za podstatnou část života. Asi prožili socialistickou minulost a vládu KSČ. Nevadí jim stále se učit něco nového a když jim něco nevyjde, tak zkusí pracovat v jiném oboru nebo u jiné firmy. Získávají informace z různých zdrojů a dokáží se v nich orientovat. Znají dějiny naší země a dokážou se poučit z chyb a nezdarů našich předků. Vědí, že politika appeasementu nevede k míru, ale k válce. Jsou ochotni něco pro vlast udělat. Už asi ne tolik, jako Sokolové za Rakouska-Uherska, za první republiky a za Protektorátu. Mám trochu pochybnosti, zdali bychom byli tak ochotni hájit naši svobodu jako naši předkové za mobilizace v roce 1938. Podle egyptologa Bárty civilizace dojedou na to, co je vyneslo na vrchol. Obávám se, že naše civilizace dojede na lidská práva, která jsou podle mne hypertrofovaná, jsou absolutní a nejsou podmíněna plněním lidských povinností.  Myslím si, že jsme vylili s vaničkou i dítě, když jsme nade vše postavili individuum, proti předešlému kolektivismu. Tento kritický dodatek dodávám proto, že ani tato moje srdcová skupina není bez vad."
199,-0.509455380355361,-0.5490559682153656,Unknown,vůbec nevím co s tím dělat
200,-0.16715644091553142,0.7628463063003619,ANO,Normalni lide s normalnimi nazory
201,-0.20429330683831706,0.20857705355260983,STAN,"lidé, kteří se o politiku více zajímají, zjišťují si informace, nevěří pouze tomu, co se vykládá v TV nebo píše na internetu, ale ověřují si daná fakta, myslí na budoucnost jak sebe tak svých dětí"
202,-0.19244005542246856,0.35552296295469354,ODS,"normální pracující lidi, kteří si chtějí užívat života"
203,0.5574552675188903,0.35144314491271933,Other,Lidi s kraje kde lidi přicházejí o svobody peníze a hlavně bezpečí
204,-0.3302805751059802,-0.7311876060493891,Unknown,"bezproblémový, klidný, tichý, uzavřený"
205,0.6898089091687092,-0.0999673261043129,KSCM,Mají zájem o zlepšení života v ČR 
206,-0.6711346565361225,-0.40501354998344546,Unknown,"Přátelští, zdravý rozum, "
207,-0.46461141999892713,-0.37016048098186644,ANO,"snaží se dívat na politiku jako na něco, co většinou nespnuje naše pohledy na věc"
208,0.7942636642666334,0.0968328414176057,Unknown,pohodáři s kladným přístupem k životu
209,-0.051456242394376565,0.5791068116007375,ANO,"Já politiku neprožívám a je mi jedno jak ostatní k politice přistupují, jsem k jejich názorům tolerantní, proto ani neřeším kdo a jak je mi nejvíce podobný v politických otázkách...."
210,0.6165924713263722,0.0632196054736657,Unknown,"Lidé s nižším příjmem, rodinou, zijici na vesnici, pracující ve fabrice."
211,0.060051989235632056,-0.38110289435534195,Pirati,Podporují slušné lidi. Mají průměrný příjem. Jsou rozumní.
212,-0.39933302949836486,-0.6732700159692959,ANO,"Myslí do budoucna, demokraticky, neodsuzují hned"
213,0.07895610577204687,-0.675211026393209,ODS,Nevím jak bych tyto lidi popsal
214,0.4579691812458869,0.520441483286266,KSCM,Tito občané stim nic nenadelaji ale snaží se pochopit situaci v naší zemi. 
215,0.31359912847195925,0.7155982788330245,ANO,"Skromný, slušný, pravdivý,normální "
216,-0.12217875054120565,0.06204406920476141,ANO,"Jsou to konzervativní lidé s tradičními postoji, tradičním smýšlením o důležitosti rodiny, ochrany naší země a naší kultury. V Anglii by nás nazvali ,,far right"", ve skutečnosti málokdo z nich je skutečně radikální. Jsou to lidé, kteří souhlasí s LEGÁLNÍ migrací, kdy jsou přistěhovalci PŘÍNOSEM pro zemi - najdou si práci, respektují zdejší pravidla a kulturu."
217,-0.5065384372618369,-0.5118758361914201,ANO,"Politiku příliš neřeší, snaží se ji nikomu nevnucovat "
218,-0.3364625148398459,0.025965143130934443,Unknown,Lidi kteří mají podobné smýšlení jako já. Ale i tak se nějak zásadně neliší od ostatních 
219,0.518325789408818,-0.5992131460251756,ANO,"Odpůrci současné vlády, odpůrci migrace a Green Dealu."
220,-0.5621456005655363,0.515722902461694,Unknown,Každý má nějaký politický názor
221,0.13812279220888202,0.7442941133045192,STAN,"Liberální volič strany, která plnì svůj volební program"
222,0.1805027215961504,0.24710314409246084,Other,"Lidé, kteří nejsou fanatickými sympatizanty žádného politického uskupení. Lidé, kteří si dokážou vyhodnotit, když politici napravo či nalevo mluví rozumně a překládají relevantní argumenty pro svá tvrzení."
223,0.31992454993910346,0.11244868374664478,ANO,nijak je to jejich volba jsou to lidi jako já
224,-0.6495805499698313,-0.36235322157217636,SPD,Chcou zlepšit  život lidí v Čr.
225,-0.002520875758159653,0.7149056545036436,Unknown,"žádné neznám, politiku nenávidím a nebavím se o ní"
226,0.4959520173397738,-0.6101881131932648,Unknown,"Dokáží se bavit o každém tématu,naslouchají a dokážou se bavit i o negativních názorech."
227,0.37745508173194225,-0.053198006206910606,ANO,"Lidé kteří mají stejné politické smýšlení mi mohou být nesympatičtí z jiného důvodu.Neznamená, že když si rozumíme politicky, že si rozumíme i v jiných oblastech."
228,0.7497444162010025,-0.2231214724307831,TOP09,"řeší problemy s výší důchodu a co si za to dovolit,aby to nebolelo"
229,0.6448179298266329,0.03900662481755977,Other,"Většina mladých lidí, kteří tuší, co by naľ studentům a mladým lidem mohlo so budoucna nejlépe pomoci"
230,-0.059729725129320094,0.19230719292498,Other,"Líbí se jim zásadoví lidé, kteří nelžou"
231,-0.4950667387409534,-0.4136021582500738,ANO,"Zavádějící otázka 

Můžu si vzít něco od člověka se kterýn souhlasím, tak i od toho, co má jiný názor jako já."
232,0.2361291449708374,-0.2838715855815292,ODS,Lidé stejné skupiny jako já
233,-0.18122628637870003,-0.4521487780648411,Other,"Mají zkušenosti ,nejsou jednostranně orientovaní "
234,0.27959845691156876,0.6963111325056502,ANO,"Střední vrstva s demokratickými názory. Pravidelně chodí k volbám. Žasne, kam spěje vláda v ČR - vysoká inflace, neuvěřitelné množství úředníků všeho druhu."
235,-0.27235729678360626,0.29392936783777557,ANO,nedivím se lidé jsou již znechuceni
237,-0.1349198158200292,0.6835218971051521,SPD,"LIDÉ S NÍZKÝMI PŘÍJMY,NE VOLIČI ODS A TOP09"
238,-0.5716338631435808,0.1014378291813681,Pirati,"Mají rádi pravici i levici, ne však jako střed, ale že dokážou vnímat výhody obou směrů."
239,0.6593123511977953,0.35905145910024105,ANO,káždý jedná podle sebe a dívá se na svět podobně 
240,0.12002495678290492,-0.014708879065290623,SPD,Jsou to společenští lidé kteří si dokáží svůj názor obhájit i když jsou v menšině.Nemeni každou chvíli své politické strany podle jejich momentálních slibů a zůstávají věrni straně kterou si vybrali.
241,-0.4383521025471047,-0.1924686726963116,ANO,lidi bez bydleni delnici lidi ktere trapi vysoke naklady
242,0.3995611580565605,-0.056177779502542546,ANO,"Jsou to lidi ktery už neco zažili s timyto stranamy ,vědi kto sliby a splni a kto nesplni jenom oblbuje lidi."
243,-0.7048852493990198,-0.013821970695518845,SPD,Zdravý selský rozum nejsou to ovce ale lvi nenechají se ovládat nesmysli
244,-0.5272021568511485,-0.23189924563172054,ANO,"Protože patřím k věkově starší generaci (70 let), mohu hodnotit společenské problémy z vlastní zkušenosti, to je reálně prožité. Vadí mně obrovský pokles morálních hodnot ve společnosti, to, že negativní věci se stávají jakousi společností uznávanou ""normou"" a nikdo se nad nimi nepozastavuje. Přestože nejsem věřící v klasickém slova smyslu (církev, kostel apod.), velmi souhlasím s výrokem papeže Pavla VI., že ""největším hříchem dnešním lidí je to, že ztratili pojem hříchu"". Na druhé straně velice oceňuji ochotu a semknutost českého národa např. při sbírkách pro nemocné děti apod. Snažím se vidět svět a lidi pozitivně, i když mám mnoho výhrad k současné vládě a k tomu, v jakém ekonomickém stavu se nachází dnešní společnost. Věřím ale v ""selský rozum"" a v síly, které dokážou tento stav zvrátit."
245,-0.1924985488939659,0.5314543056083348,ANO,Jsou nespokojeni s touto vládou
246,-0.612192952160635,-0.3694997473631603,ANO,"Přemýšliví, pracovití, lidé kompromisu."
247,-0.572919246334344,0.191568577795743,SPD,"Že berou život jinak než většina politiků - berou ho se selským rozumem a v první řadě se zajímají o to, jak se budou lidé mít a ne o to, kde kdo kolik nahrabe "
248,0.012469261967854271,0.4319371157163146,Unknown," Lidé kteří se o politiku nezajímají , protože nemají šanci nic změnit a s politikou  žádné strany nesouhlasí"
249,0.28631739781780247,-0.6710206724262283,Unknown,Nevím je mi to jedno a fuk
250,-0.48273189750479384,-0.6250687647403734,ANO,"názorově stejní, máme si o čem povídat"
251,-0.3641296437602718,-0.38861230182164014,ANO,Jsou zklamani dnešni vladou a vše okolo ni
252,-0.5011520522916635,-0.6165338753958642,Unknown,"Prozápadní, podporující vstup do EU, souhlas s podporou Ukrajiny, odmítající KSČM, SPD a ANO "
253,0.015017208230451872,0.6953411807149017,Unknown,"O politiku se nezajímá,politika je celá zkorumpovana"
254,0.46788476992068717,-0.3793381954378741,Unknown,"opět lidé z různých skupin, jen je jednodušší se s nimi bavit bez rizika konfliktu názorů"
255,0.6243284824921516,-0.19652809850617384,Other,Takoví lidé musí jednat přímo bez jakéhokoliv sklonu k zvýhodnění jakékoli skupiny lidí.
257,0.3519939596365231,-0.650546948103531,Unknown,Nevím jakože fakt nevím co víc psát 
258,0.12064066232300177,0.3741300732282608,TOP09,Chytří lidé kteří se zeptat jestli neví kdo vyhrál
259,0.6874700360711608,-0.3744824249487316,ANO,"Sledují podobné zdroje, dávají důraz na podobné události."
260,0.05631926042206602,0.2512520051188123,ANO,"Lidé, kteří chtějí rovná práva a povinnosti pro všechny. Lidé, kteří odmítají tolerovat šedou ekonomiku a lidé, kteří chtějí bezpečné prostředí."
261,0.4366986107213318,0.41794070777275677,Unknown,"Ať už jsou to voliči vládnoucí strany nebo opozice, vyjma KSČM a SPD, respaktuji jejich názor."
262,-0.8013708570521195,-0.02763323366633475,ANO,"neresi kraviny, nevymysli konspirace"
263,-0.6993327630983839,-0.3889099260582531,Unknown,"spolecensky prehled, vzdelani, premysli proc se veci deji"
264,0.12530637828633534,-0.3173653949490948,SPD,tito lidé mají  mou plnou důvěru 
265,0.5899033925664261,0.22877723090642385,Other,Nevím co na to říct protože zas tak moc tomu nevěřím 
266,0.7333126896438775,-0.30629043094678504,ODS,Dlouho doba ochrana země 
268,0.4007700498057498,-0.3898312132735246,TOP09,"Optimisté, bavící se životem. Nečekají, že se o ně bude někdo starat, ale jsou aktivní a rádi pomůžou jiním "
269,-0.3717748175311067,0.5667615718032355,SPD,"Jsou to osoby, ktere maji prehled a vedi jak svet funguje"
270,-0.6367740010875653,0.0020772002943218256,TOP09,"Jsou politicky zralí, snaží se odstraňovat překážky mezi lidmy, dovedou naslouchat a snaží se přesvědčovat oponenty."
271,-0.7804137935185741,0.0036523536107200957,ANO,Chápou současnou politickou situaci.
